league,season,team,age,Playing Time_born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
ENG-Premier League,1920,Arsenal,713,0,541,418,37423,415.7,56,35,91,53,3,3,88,5,47.5,45.2,31.5,77.0,815,1641,1630,3.25,1.85,5.1,3.15,5.0,3.0300000000000002,2.07,5.14,2.95,5.0600000000000005
ENG-Premier League,1920,Aston Villa,722,0,531,418,37583,417.8,40,32,72,39,1,3,70,1,45.0,42.4,34.2,76.7,639,1247,1229,1.78,1.61,3.35,1.73,3.31,2.67,1.8499999999999999,4.53,2.58,4.42
ENG-Premier League,1920,Bournemouth,668,0,526,418,37466,416.1,38,24,62,34,4,4,78,3,45.8,42.7,31.2,73.9,601,1256,1238,2.15,1.02,3.18,1.8800000000000001,2.91,4.18,1.82,5.9799999999999995,3.97,5.78
ENG-Premier League,1920,Brighton,639,0,546,418,37503,416.8,35,24,59,34,1,2,59,2,46.2,44.6,32.0,76.60000000000001,669,1675,1661,3.22,1.19,4.44,3.18,4.41,3.22,2.2600000000000002,5.46,3.16,5.41
ENG-Premier League,1920,Burnley,603,0,492,418,37620,417.9,41,30,71,38,3,3,67,0,48.6,46.2,33.0,79.4,437,890,882,2.12,1.58,3.72,1.96,3.58,2.59,1.43,4.0,2.48,3.89
ENG-Premier League,1920,Chelsea,651,0,535,418,37620,418.0,69,46,115,62,7,7,60,0,71.6,66.2,46.8,113.19999999999999,983,1897,1880,3.88,3.16,7.0200000000000005,3.63,6.7700000000000005,4.95,2.8200000000000003,7.75,4.76,7.55
ENG-Premier League,1920,Crystal Palace,685,0,516,418,37547,417.4,29,20,49,26,3,3,62,2,36.3,34.0,26.0,60.0,596,1223,1208,2.61,1.78,4.34,2.5,4.23,3.08,2.54,5.61,2.99,5.53
ENG-Premier League,1920,Everton,605,0,538,418,37550,417.0,42,32,74,41,1,1,76,3,53.1,52.3,39.1,91.0,623,1430,1421,2.02,1.68,3.6999999999999997,1.99,3.66,2.7,2.07,4.77,2.67,4.74
ENG-Premier League,1920,Leicester City,609,0,530,418,37580,417.5,65,48,113,60,5,7,43,3,63.0,57.5,45.3,102.8,739,1612,1601,2.9,2.95,5.84,2.73,5.67,4.28,2.4699999999999998,6.77,4.01,6.51
ENG-Premier League,1920,Liverpool,613,0,545,418,37605,418.1,83,69,152,78,5,5,38,1,69.7,65.7,53.1,119.0,967,1941,1925,4.84,2.9699999999999998,7.81,4.56,7.52,3.81,2.3200000000000003,6.11,3.59,5.890000000000001
ENG-Premier League,1920,Manchester City,617,0,538,418,37492,416.70000000000005,100,69,169,94,6,11,64,4,93.9,85.0,68.9,153.9,1199,2460,2453,4.71,3.01,7.72,4.42,7.44,5.6000000000000005,3.3,8.879999999999999,5.2,8.47
ENG-Premier League,1920,Manchester Utd,694,0,537,418,37620,418.2,65,43,108,55,10,14,73,0,62.9,51.800000000000004,38.7,90.5,926,1788,1779,3.15,2.24,5.38,2.63,4.86,5.38,2.81,8.2,4.84,7.67
ENG-Premier League,1920,Newcastle Utd,722,0,536,418,37562,417.2,38,29,67,38,0,1,66,3,36.5,35.7,26.9,62.7,537,844,826,2.75,2.1,4.86,2.75,4.86,2.33,1.73,4.0600000000000005,2.27,4.0
ENG-Premier League,1920,Norwich City,758,0,544,418,37503,416.8,25,18,43,23,2,2,68,3,38.2,36.7,27.6,64.3,673,1169,1159,2.97,0.71,3.68,2.91,3.61,3.76,1.5,5.26,3.71,5.21
ENG-Premier League,1920,Sheffield Utd,698,0,528,418,37573,417.6,36,25,61,35,1,1,63,2,44.3,43.5,34.3,78.0,493,1352,1334,1.84,1.25,3.09,1.81,3.06,3.96,1.72,5.66,3.94,5.64
ENG-Premier League,1920,Southampton,605,0,529,418,37454,416.3,51,32,83,49,2,5,55,4,57.4,53.4,37.3,90.60000000000001,628,1335,1308,2.44,2.47,4.94,2.38,4.88,4.25,2.2600000000000002,6.5,4.14,6.39
ENG-Premier League,1920,Tottenham,713,0,531,418,37519,416.9,56,39,95,53,3,4,84,3,48.900000000000006,45.6,32.9,78.60000000000001,768,1410,1398,2.66,1.8900000000000001,4.57,2.54,4.46,3.47,1.83,5.32,3.35,5.2
ENG-Premier League,1920,Watford,708,0,531,418,37540,416.9,35,21,56,28,7,8,80,3,49.4,43.1,31.9,74.8,578,1168,1152,1.78,1.0,2.8,1.49,2.49,3.17,1.6600000000000001,4.84,2.91,4.57
ENG-Premier League,1920,West Ham,784,0,525,418,37596,417.7,49,36,85,45,4,4,64,1,49.7,46.6,37.6,83.9,667,1377,1370,3.38,1.98,5.37,3.23,5.21,3.62,2.18,5.81,3.5,5.69
ENG-Premier League,1920,Wolves,512,0,515,418,37601,417.8,49,34,83,45,4,4,61,2,55.00000000000001,51.800000000000004,38.0,89.69999999999999,858,1338,1320,2.58,1.28,3.85,2.47,3.7399999999999998,2.98,2.57,5.5600000000000005,2.89,5.48
ENG-Premier League,2021,Arsenal,724,0,532,418,37453,416.0,53,38,91,47,6,6,49,5,53.1,48.3,35.4,83.6,758,1760,1748,3.09,2.49,5.55,2.81,5.28,3.35,2.3,5.67,3.13,5.45
ENG-Premier League,2021,Aston Villa,583,0,509,418,37532,417.09999999999997,52,38,90,47,5,6,71,4,53.7,49.1,37.800000000000004,87.1,629,1420,1403,2.85,2.03,4.87,2.59,4.62,3.45,2.05,5.51,3.24,5.29
ENG-Premier League,2021,Brighton,663,0,526,418,37576,417.7,39,24,63,33,6,9,49,6,51.7,44.6,33.5,77.9,685,1516,1495,1.89,2.07,3.96,1.67,3.74,3.61,2.37,5.96,3.33,5.69
ENG-Premier League,2021,Burnley,676,0,499,418,37620,418.0,32,20,52,29,3,3,48,0,39.9,37.5,27.9,65.3,389,1012,1002,1.6800000000000002,0.86,2.5300000000000002,1.56,2.41,2.14,1.1099999999999999,3.26,2.04,3.15
ENG-Premier League,2021,Chelsea,691,0,526,418,37510,416.8,56,38,94,48,8,10,51,3,63.2,55.3,41.9,97.1,895,1798,1787,3.23,1.82,5.01,2.89,4.66,3.59,2.35,5.91,3.24,5.57
ENG-Premier League,2021,Crystal Palace,680,0,513,418,37594,417.7,39,29,68,36,3,4,56,2,34.7,31.5,23.8,55.1,526,1132,1113,2.23,1.4000000000000001,3.64,2.12,3.5300000000000002,1.78,1.23,3.04,1.66,2.92
ENG-Premier League,2021,Everton,737,0,524,418,37600,417.5,45,32,77,41,4,5,59,2,46.9,42.900000000000006,30.9,73.6,604,1184,1177,1.82,1.34,3.16,1.6700000000000002,3.0100000000000002,2.41,1.53,3.9499999999999997,2.25,3.8
ENG-Premier League,2021,Fulham,701,0,528,418,37541,417.1,26,18,44,23,3,6,67,3,41.2,36.4,26.1,62.6,727,1354,1338,1.75,0.8200000000000001,2.59,1.54,2.37,2.94,1.5,4.42,2.65,4.16
ENG-Premier League,2021,Leeds United,583,0,525,418,37574,417.5,60,45,105,56,4,4,61,1,56.300000000000004,53.1,42.0,95.6,811,1633,1625,2.39,2.14,4.55,2.26,4.41,2.6100000000000003,2.09,4.7,2.5,4.6
ENG-Premier League,2021,Leicester City,691,0,517,418,37620,418.0,64,45,109,54,10,12,61,0,56.699999999999996,47.2,34.0,81.1,666,1464,1455,3.0,2.5700000000000003,5.54,2.69,5.23,3.3000000000000003,2.31,5.6,2.99,5.28
ENG-Premier League,2021,Liverpool,716,0,522,418,37620,418.2,65,43,108,59,6,6,40,0,68.9,64.2,48.8,112.89999999999999,886,2057,2041,3.4699999999999998,2.27,5.74,3.3,5.56,3.8600000000000003,2.48,6.36,3.73,6.22
ENG-Premier League,2021,Manchester City,617,0,495,418,37492,416.5,82,55,137,77,5,9,46,2,69.8,62.6,45.6,108.0,1096,2051,2033,4.44,2.68,7.11,4.1,6.77,3.71,2.23,5.98,3.22,5.5
ENG-Premier League,2021,Manchester Utd,692,0,517,418,37557,417.3,70,51,121,60,10,11,64,1,61.4,52.6,41.9,94.9,877,1832,1817,3.86,3.06,6.93,3.42,6.49,3.32,2.59,5.890000000000001,2.95,5.5200000000000005
ENG-Premier League,2021,Newcastle Utd,704,0,527,418,37520,416.9,44,26,70,38,6,7,65,3,44.300000000000004,38.7,29.1,67.7,467,903,888,2.81,1.52,4.32,2.5300000000000002,4.04,2.88,1.69,4.58,2.5700000000000003,4.27
ENG-Premier League,2021,Sheffield Utd,669,0,521,418,37456,416.0,19,13,32,16,3,4,73,3,33.1,30.0,24.9,55.1,491,1196,1183,1.52,0.6,2.12,1.19,1.79,3.42,1.42,4.87,3.14,4.58
ENG-Premier League,2021,Southampton,700,0,519,418,37445,415.8,47,33,80,42,5,6,52,3,42.2,37.4,26.1,63.300000000000004,626,1195,1190,2.0300000000000002,1.31,3.3200000000000003,1.86,3.17,2.17,1.41,3.57,2.03,3.43
ENG-Premier League,2021,Tottenham,615,0,530,418,37604,417.7,66,50,116,61,5,5,57,2,54.0,50.0,35.5,85.8,633,1330,1316,3.35,2.34,5.68,3.2,5.53,3.11,1.9,4.98,2.99,4.87
ENG-Premier League,2021,West Brom,803,0,522,418,37401,415.3,33,20,53,29,4,4,51,4,36.6,33.5,24.6,57.9,441,1027,1017,1.73,1.39,3.13,1.59,2.99,2.62,1.4200000000000002,4.06,2.51,3.9499999999999997
ENG-Premier League,2021,West Ham,660,0,517,418,37554,417.3,60,46,106,58,2,4,50,3,57.199999999999996,53.9,40.4,94.1,659,1282,1264,3.1,2.43,5.5200000000000005,3.0100000000000002,5.43,2.78,2.22,5.0,2.62,4.84
ENG-Premier League,2021,Wolves,660,0,524,418,37619,417.8,34,21,55,30,4,4,55,1,37.6,34.4,24.1,59.0,800,1283,1266,1.94,1.52,3.46,1.78,3.29,2.58,1.73,4.29,2.44,4.16
ENG-Premier League,2122,Arsenal,662,0,528,418,37452,416.2,60,41,101,55,5,8,67,4,63.6,57.199999999999996,40.5,97.7,734,1655,1642,3.12,2.1999999999999997,5.3100000000000005,2.9099999999999997,5.09,4.09,2.46,6.6,3.74,6.25
ENG-Premier League,2122,Aston Villa,775,0,531,418,37575,417.3,50,42,92,47,3,3,81,2,44.7,42.5,35.3,77.7,653,1300,1293,2.54,2.49,5.04,2.22,4.72,3.1,1.9100000000000001,5.0,2.86,4.76
ENG-Premier League,2122,Brentford,702,0,532,418,37502,416.7,46,32,78,40,6,6,65,3,46.9,42.1,33.5,75.6,450,1189,1170,2.23,1.96,4.21,2.05,4.02,2.41,2.37,4.78,2.2600000000000002,4.640000000000001
ENG-Premier League,2122,Brighton,643,0,529,418,37582,417.6,40,30,70,36,4,7,72,2,47.6,42.0,32.6,74.7,676,1547,1529,1.98,1.65,3.61,1.82,3.45,3.24,1.63,4.86,3.0100000000000002,4.63
ENG-Premier League,2122,Burnley,666,0,514,418,37618,417.9,32,26,58,31,1,2,68,2,41.2,39.7,31.4,71.1,388,972,958,1.9100000000000001,1.52,3.43,1.8,3.32,2.61,1.69,4.3,2.48,4.18
ENG-Premier League,2122,Chelsea,676,0,529,418,37574,417.6,75,52,127,67,8,9,63,1,64.9,57.8,45.300000000000004,103.2,894,1967,1956,4.62,4.3,8.91,4.29,8.58,4.18,3.7,7.83,3.88,7.54
ENG-Premier League,2122,Crystal Palace,629,0,526,418,37566,417.4,50,31,81,44,6,8,69,1,47.0,40.6,31.3,71.9,592,1229,1214,2.61,1.75,4.37,2.38,4.15,2.5,1.76,4.27,2.27,4.03
ENG-Premier League,2122,Everton,830,0,515,418,37496,416.8,42,29,71,36,6,7,82,6,41.6,36.2,29.0,65.0,512,1100,1086,2.62,1.43,4.08,2.3,3.77,3.42,1.51,4.9399999999999995,3.11,4.63
ENG-Premier League,2122,Leeds United,676,0,524,418,37458,416.0,42,26,68,37,5,5,100,3,45.7,41.8,31.5,73.2,671,1483,1467,1.96,2.2,4.17,1.8,4.01,2.8200000000000003,1.6700000000000002,4.48,2.7,4.36
ENG-Premier League,2122,Leicester City,712,0,527,418,37569,417.2,62,45,107,60,2,2,55,1,48.9,47.3,34.6,82.0,622,1356,1351,3.46,2.88,6.32,3.39,6.25,2.85,2.07,4.91,2.8000000000000003,4.86
ENG-Premier League,2122,Liverpool,684,0,529,418,37606,417.8,94,71,165,87,7,8,50,1,90.9,84.5,64.1,148.7,885,2243,2227,7.39,14.74,22.12,7.16,21.89,10.34,11.4,21.740000000000002,10.12,21.52
ENG-Premier League,2122,Manchester City,651,0,497,418,37574,417.4,96,63,159,89,7,9,42,1,91.2,84.0,66.2,149.8,1145,2421,2402,4.87,3.13,8.0,4.51,7.63,5.49,3.29,8.77,5.11,8.4
ENG-Premier League,2122,Manchester Utd,743,0,532,418,37567,417.3,56,46,102,53,3,5,77,2,56.3,52.4,42.4,95.2,784,1568,1562,4.6,2.5100000000000002,7.109999999999999,4.49,7.0,4.09,2.99,7.11,3.95,6.99
ENG-Premier League,2122,Newcastle Utd,792,0,526,418,37530,417.2,41,23,64,38,3,3,81,2,39.5,37.1,25.8,63.0,544,923,911,3.8200000000000003,1.26,5.09,3.62,4.890000000000001,3.7,2.23,5.890000000000001,3.5500000000000003,5.74
ENG-Premier League,2122,Norwich City,671,0,532,418,37594,417.6,21,16,37,18,3,3,57,1,33.4,31.099999999999998,24.9,56.1,566,1031,1018,1.08,1.2000000000000002,2.3,1.0,2.21,2.14,2.08,4.19,2.07,4.13
ENG-Premier League,2122,Southampton,647,0,528,418,37554,417.3,41,26,67,37,4,4,65,2,45.6,42.4,32.5,75.2,728,1326,1314,1.9000000000000001,1.26,3.13,1.79,3.02,2.67,1.58,4.26,2.58,4.17
ENG-Premier League,2122,Tottenham,612,0,524,418,37587,417.4,63,50,113,58,5,5,69,1,61.900000000000006,57.9,47.3,105.6,791,1459,1450,3.03,2.9,5.91,2.78,5.66,3.24,2.83,6.1000000000000005,3.04,5.9
ENG-Premier League,2122,Watford,817,0,524,418,37583,417.7,33,26,59,32,1,2,63,3,40.9,39.2,32.8,71.8,558,1070,1057,2.05,1.2,3.24,2.0100000000000002,3.2,4.38,2.1,6.46,4.28,6.4
ENG-Premier League,2122,West Ham,660,0,513,418,37590,417.4,58,46,104,54,4,6,52,3,52.8,47.5,37.6,85.0,646,1449,1437,2.8,1.74,4.54,2.38,4.12,2.56,1.57,4.13,1.97,3.54
ENG-Premier League,2122,Wolves,651,0,525,418,37536,417.2,35,22,57,34,1,1,62,2,38.2,37.5,26.8,64.3,723,1283,1262,1.71,2.29,3.99,1.67,3.96,3.9099999999999997,1.8900000000000001,5.77,3.8899999999999997,5.75
ENG-Premier League,2223,Arsenal,623,0,568,418,37620,417.8,84,64,148,81,3,4,51,0,73.0,70.1,53.9,124.10000000000001,824,2049,2024,4.61,5.07,9.69,4.51,9.59,3.7600000000000002,3.44,7.19,3.66,7.09
ENG-Premier League,2223,Aston Villa,691,0,562,418,37591,417.6,49,35,84,46,3,4,80,1,51.199999999999996,48.1,39.4,87.2,637,1242,1227,2.88,1.3,4.2,2.63,3.96,3.15,1.84,4.97,2.93,4.76
ENG-Premier League,2223,Bournemouth,783,0,559,418,37620,418.0,37,24,61,37,0,0,68,0,39.4,39.4,28.7,68.2,504,1006,986,2.24,1.17,3.41,2.24,3.41,2.55,2.13,4.73,2.55,4.73
ENG-Premier League,2223,Brentford,625,0,589,418,37619,417.9,56,36,92,49,7,8,57,1,57.9,51.6,38.6,90.6,392,1131,1121,2.17,1.95,4.12,1.96,3.91,3.14,2.4,5.55,2.94,5.35
ENG-Premier League,2223,Brighton,681,0,561,418,37620,418.3,68,46,114,62,6,6,58,0,75.6,70.8,53.2,124.1,809,1849,1828,4.11,3.25,7.37,3.92,7.1899999999999995,5.72,2.88,8.57,5.57,8.42
ENG-Premier League,2223,Chelsea,789,0,591,418,37517,417.0,37,27,64,34,3,3,81,3,50.1,47.7,38.9,86.8,829,1737,1729,2.64,2.04,4.66,2.46,4.49,4.02,3.43,7.42,3.88,7.28
ENG-Premier League,2223,Crystal Palace,667,0,556,418,37500,416.8,38,29,67,37,1,3,82,3,39.9,37.4,29.599999999999998,66.9,556,1243,1238,1.8900000000000001,1.09,2.9499999999999997,1.86,2.91,2.41,1.31,3.7,2.31,3.62
ENG-Premier League,2223,Everton,712,0,534,418,37576,417.3,32,24,56,29,3,3,81,2,46.3,44.0,32.7,76.7,500,1052,1042,2.15,1.1400000000000001,3.29,2.01,3.14,4.26,3.79,8.03,4.15,7.91
ENG-Premier League,2223,Fulham,768,0,570,418,37537,417.0,52,33,85,47,5,9,80,1,47.5,40.4,28.7,68.9,663,1326,1316,3.12,2.35,5.45,2.91,5.24,4.2,1.8900000000000001,6.11,3.9,5.8
ENG-Premier League,2223,Leeds United,703,0,575,418,37572,417.4,45,31,76,44,1,3,89,3,48.6,46.2,32.5,78.8,555,1429,1418,2.64,2.85,5.48,2.6,5.43,4.45,2.2800000000000002,6.720000000000001,4.32,6.59
ENG-Premier League,2223,Leicester City,717,0,556,418,37595,417.7,49,36,85,46,3,6,63,2,51.5,46.2,38.800000000000004,85.2,580,1304,1294,3.06,2.18,5.25,2.91,5.09,3.24,2.6,5.87,3.02,5.63
ENG-Premier League,2223,Liverpool,710,0,582,418,37586,417.6,71,58,129,69,2,4,57,1,72.4,69.3,56.300000000000004,125.5,719,1992,1974,4.69,2.96,7.65,4.64,7.59,4.48,3.13,7.62,4.4,7.53
ENG-Premier League,2223,Manchester City,611,0,541,418,37555,417.2,92,69,161,83,9,10,44,1,80.39999999999999,72.6,58.4,130.9,988,2073,2054,3.79,3.21,7.01,3.46,6.68,3.69,2.94,6.62,3.4,6.33
ENG-Premier League,2223,Manchester Utd,666,0,567,418,37542,417.09999999999997,56,42,98,53,3,3,78,2,69.2,66.9,52.6,119.7,711,1595,1578,3.0100000000000002,2.37,5.41,2.86,5.26,4.1899999999999995,2.75,6.95,4.07,6.83
ENG-Premier League,2223,Newcastle Utd,712,0,573,418,37551,417.2,64,42,106,58,6,6,61,1,74.39999999999999,69.8,52.7,122.3,695,1618,1599,3.37,1.9500000000000002,5.33,2.91,4.87,4.44,2.89,7.34,4.07,6.97
ENG-Premier League,2223,Nott'ham Forest,887,0,577,418,37620,417.9,36,22,58,33,3,6,84,0,40.1,35.4,26.6,61.6,436,859,847,2.54,1.21,3.76,2.44,3.67,3.11,1.5,4.59,2.76,4.24
ENG-Premier League,2223,Southampton,857,0,593,418,37620,417.8,36,25,61,34,2,4,73,0,38.3,35.1,28.400000000000002,63.6,588,1125,1112,2.13,1.74,3.86,2.08,3.8000000000000003,2.52,2.56,5.08,2.44,4.99
ENG-Premier League,2223,Tottenham,729,0,558,418,37584,417.59999999999997,68,46,114,63,5,6,77,3,57.8,53.1,43.1,96.5,692,1449,1436,3.74,2.99,6.76,3.61,6.63,4.069999999999999,2.42,6.46,3.94,6.34
ENG-Premier League,2223,West Ham,672,0,550,418,37620,417.9,41,25,66,35,6,8,44,0,50.4,44.6,33.4,77.7,615,1274,1266,2.35,1.1300000000000001,3.46,2.11,3.22,3.1,1.58,4.66,2.87,4.43
ENG-Premier League,2223,Wolves,803,0,583,418,37444,416.1,28,12,40,25,3,3,85,6,37.6,35.2,25.6,60.8,610,1343,1332,1.83,0.9400000000000001,2.75,1.74,2.66,3.85,1.81,5.7,3.78,5.63
ENG-Premier League,2324,Arsenal,620,0,572,418,37588,417.5,86,62,148,76,10,10,64,2,78.1,70.3,55.9,126.2,821,2106,2088,3.84,3.41,7.25,3.27,6.6899999999999995,4.42,3.07,7.49,3.95,7.03
ENG-Premier League,2324,Aston Villa,783,0,569,418,37593,417.8,72,55,127,68,4,4,94,2,65.2,62.1,49.3,111.5,775,1451,1438,4.62,2.84,7.47,4.5,7.35,4.42,2.3400000000000003,6.74,4.32,6.65
ENG-Premier League,2324,Bournemouth,739,0,588,418,37564,417.3,52,39,91,50,2,3,79,3,57.300000000000004,54.9,40.9,96.1,709,1314,1296,3.75,2.75,6.51,3.7,6.45,5.68,2.98,8.66,5.62,8.6
ENG-Premier League,2324,Brentford,708,0,588,418,37517,416.9,54,38,92,51,3,3,89,2,60.2,57.8,43.1,101.1,505,1283,1276,3.51,2.79,6.32,3.38,6.18,3.97,3.5,7.49,3.86,7.38
ENG-Premier League,2324,Brighton,731,0,594,418,37570,417.5,50,36,86,45,5,6,90,3,58.0,53.2,42.1,95.1,864,1780,1767,3.25,2.55,5.78,3.04,5.58,4.0600000000000005,3.16,7.21,3.85,7.01
ENG-Premier League,2324,Burnley,753,0,580,418,37439,415.9,40,30,70,37,3,3,77,7,41.1,38.7,29.7,68.5,727,1181,1162,2.4,1.65,4.04,2.17,3.81,3.35,2.0100000000000002,5.37,3.17,5.21
ENG-Premier League,2324,Chelsea,705,0,566,418,37520,417.0,76,51,127,65,11,12,108,4,76.0,66.5,52.0,118.5,873,1615,1600,4.54,2.89,7.4399999999999995,4.1,7.0,7.609999999999999,3.0700000000000003,10.68,7.2299999999999995,10.31
ENG-Premier League,2324,Crystal Palace,667,0,544,418,37598,417.9,56,43,99,52,4,4,73,2,49.1,46.0,38.7,84.8,506,1176,1161,2.69,2.41,5.109999999999999,2.5,4.91,2.8400000000000003,2.32,5.15,2.68,4.99
ENG-Premier League,2324,Everton,666,0,539,418,37566,417.2,40,17,57,38,2,3,82,1,56.2,53.9,39.6,93.5,495,1129,1119,2.45,0.69,3.13,2.37,3.05,4.71,2.48,7.21,4.569999999999999,7.08
ENG-Premier League,2324,Fulham,679,0,588,418,37515,416.9,54,40,94,52,2,2,83,4,52.3,50.8,38.0,88.5,670,1467,1452,3.71,3.35,7.0600000000000005,3.62,6.98,4.11,2.46,6.57,4.05,6.5
ENG-Premier League,2324,Liverpool,715,0,584,418,37434,415.9,80,60,140,74,6,9,69,5,90.3,82.7,64.5,146.9,924,2110,2091,3.95,3.2800000000000002,7.2,3.74,6.99,4.41,3.16,7.53,4.13,7.26
ENG-Premier League,2324,Luton Town,725,0,576,418,37620,417.9,49,33,82,44,5,5,71,0,43.7,39.8,30.1,69.8,675,1113,1094,3.18,1.96,5.13,3.02,4.97,2.69,1.78,4.51,2.56,4.38
ENG-Premier League,2324,Manchester City,638,0,533,418,37574,417.3,94,69,163,85,9,10,53,2,82.0,74.2,60.7,135.29999999999998,1127,2060,2032,4.08,5.1,9.18,3.78,8.86,4.42,3.64,8.09,4.15,7.82
ENG-Premier League,2324,Manchester Utd,760,0,571,418,37619,418.2,57,36,93,51,6,7,83,1,57.0,51.4,40.3,91.7,758,1479,1468,3.5,3.56,7.05,3.3,6.8500000000000005,4.29,7.17,11.45,4.12,11.27
ENG-Premier League,2324,Newcastle Utd,811,0,567,418,37619,417.9,83,55,138,75,8,9,79,1,77.7,70.6,52.0,122.8,737,1557,1545,5.28,2.79,8.06,4.87,7.65,4.970000000000001,2.95,7.94,4.6000000000000005,7.58
ENG-Premier League,2324,Nott'ham Forest,834,0,576,418,37493,416.7,49,43,92,48,1,1,82,3,50.4,49.6,38.1,88.10000000000001,601,1141,1123,2.56,2.63,5.2,2.5300000000000002,5.17,3.7199999999999998,2.47,6.2,3.69,6.17
ENG-Premier League,2324,Sheffield Utd,845,0,570,418,37493,416.6,31,18,49,26,5,5,101,5,39.6,35.6,26.2,61.9,346,884,875,1.67,0.93,2.6,1.34,2.27,2.84,2.15,5.0200000000000005,2.58,4.76
ENG-Premier League,2324,Tottenham,701,0,588,418,37459,416.3,69,58,127,67,2,2,92,4,69.0,67.4,57.6,125.1,957,2107,2097,5.04,4.45,9.5,4.98,9.44,4.59,3.87,8.49,4.54,8.44
ENG-Premier League,2324,West Ham,702,0,527,418,37575,417.2,58,40,98,54,4,5,82,3,52.7,48.699999999999996,35.1,84.0,556,1207,1192,5.61,1.44,7.03,5.48,6.9,3.71,1.59,5.28,3.49,5.08
ENG-Premier League,2324,Wolves,664,0,564,418,37503,416.5,47,36,83,43,4,4,102,4,48.2,45.0,32.6,77.5,671,1180,1163,3.02,1.67,4.69,2.84,4.49,3.28,2.24,5.51,3.13,5.36
ENG-Premier League,2425,Arsenal,626,0,560,418,37393,415.5,67,55,122,65,2,2,70,6,62.3,60.7,46.6,107.2,852,1826,1801,3.84,2.89,6.74,3.75,6.65,6.79,2.68,9.45,6.71,9.38
ENG-Premier League,2425,Aston Villa,723,0,588,418,37503,416.7,56,45,101,53,3,6,76,4,57.6,52.7,42.0,94.7,720,1344,1331,4.56,2.3,6.86,4.28,6.59,5.19,2.55,7.7,4.74,7.25
ENG-Premier League,2425,Bournemouth,700,0,580,418,37521,416.90000000000003,57,41,98,51,6,7,97,3,65.4,59.8,44.099999999999994,104.2,754,1489,1474,3.74,2.25,6.0,3.5100000000000002,5.77,4.8100000000000005,3.1,7.87,4.59,7.66
ENG-Premier League,2425,Brentford,672,0,560,418,37570,417.3,65,44,109,60,5,6,62,1,60.7,55.9,42.900000000000006,99.0,598,1356,1339,2.38,1.9000000000000001,4.27,2.25,4.14,2.92,2.06,4.98,2.8,4.86
ENG-Premier League,2425,Brighton,777,0,602,418,37557,417.4,64,41,105,57,7,7,78,3,59.5,54.0,40.5,94.4,816,1539,1522,3.85,2.58,6.43,3.48,6.0600000000000005,3.8000000000000003,4.34,8.14,3.5100000000000002,7.85
ENG-Premier League,2425,Chelsea,650,0,558,418,37564,417.3,61,47,108,57,4,5,101,2,69.4,65.4,53.5,118.9,861,1595,1576,3.28,2.99,6.32,3.17,6.21,8.99,3.6799999999999997,12.66,8.879999999999999,12.53
ENG-Premier League,2425,Crystal Palace,736,0,566,418,37545,417.2,49,38,87,46,3,4,80,4,61.5,58.300000000000004,46.9,105.1,510,1158,1140,4.64,2.16,6.78,4.53,6.68,6.02,3.37,9.4,5.92,9.29
ENG-Premier League,2425,Everton,671,0,548,418,37594,417.8,39,27,66,37,2,2,82,2,42.7,41.2,32.8,74.10000000000001,486,1041,1023,2.17,1.81,3.98,2.1,3.91,3.39,1.97,5.36,3.33,5.3
ENG-Premier League,2425,Fulham,694,0,597,418,37585,417.6,53,44,97,50,3,4,80,2,49.9,46.7,37.7,84.6,786,1558,1544,3.48,2.16,5.66,3.37,5.55,3.59,2.68,6.24,3.48,6.12
ENG-Premier League,2425,Ipswich Town,820,0,596,418,37420,415.7,35,26,61,33,2,2,93,5,35.0,33.5,24.2,57.8,513,935,920,2.57,1.88,4.43,2.5,4.36,2.77,1.69,4.43,2.7199999999999998,4.38
ENG-Premier League,2425,Leicester City,768,0,586,418,37620,417.9,33,25,58,31,2,3,87,0,32.9,30.5,25.2,55.5,576,1082,1072,1.73,1.5,3.21,1.65,3.13,1.87,1.8800000000000001,3.74,1.78,3.64
ENG-Premier League,2425,Liverpool,614,0,583,418,37521,417.0,85,65,150,76,9,9,67,3,84.1,77.1,62.3,139.6,826,1924,1910,3.6,3.12,6.71,3.3600000000000003,6.47,4.28,2.98,7.27,4.1000000000000005,7.09
ENG-Premier League,2425,Manchester City,748,0,549,418,37589,417.6,71,51,122,68,3,4,59,2,69.8,66.3,55.0,121.0,1146,1944,1920,4.39,2.49,6.9,4.29,6.8,4.12,3.44,7.529999999999999,4.01,7.42
ENG-Premier League,2425,Manchester Utd,754,0,579,418,37479,416.3,42,29,71,38,4,4,86,3,53.6,50.5,39.800000000000004,90.5,697,1448,1433,2.17,1.26,3.4400000000000004,2.0,3.27,4.34,2.44,6.74,4.2,6.6
